	ID	Source	Image	Title	Description	Price	Special Price	Venue	Address	Phone	Category	Length	Type	Time Available	Weekly	Tags	Author Initials		Bundles	Tags	Type	#NAME?
	454	http://www.sammonsartcenter.org/	https://garyskotnicki.files.wordpress.com/2013/02/sammons-center-for-the-arts-2.jpg	Unique tale on the Performing Arts	The Center is home to 14 arts organizations representing every discipline. 	$40.00		Sammons Center for the Arts	3630 Harry Hines Blvd Dallas, TX 75219	(214) 520-7789	Theatres			12:00pm - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Art, Culture, Performing Arts, Jazz, Music	HJD					75
	455	http://www.liveatthemusichall.com/	http://www.liveatthemusichall.com/wp-content/uploads/2014/07/musichall.jpg	For Music Lovers	The Music Hall make is nationally recognized venue for Broadway musical touring companies, grand opera, ballet and other dance productions, concerts.	$60.00		The Music Hall at Fair Park	909 1st Ave  Dallas, TX 75210	(214) 565-1116	Theatres			8:00pm - 11:00pm	Fri, Sat, Sun	Theater, Art, Culture, Performing Arts, Music, Comedy	HJD					149
	456	http://www.attpac.org/	https://irs1.4sqi.net/img/general/200x200/39851179_tl3CyCU-MB23IVEHHaYgfEMgEpBiIZzmOiQvSctiWhs.jpg	The Show Must Go On	The most beautiful outdoor venue in dallas.	$50.00		The Annette Straus Artist Square	2389 Flora St Dallas, TX 75201 	(214) 880-0202	Theatres			10:00am - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Art, Culture, Concerts, Music, Outdoor, Family, Go Out	HJD					43
	457	http://www.thequixoticworld.com/		Fun venue for original events	Hopelessly idealistic, impractically romantic, dreamy, utopian. Swept up in the romance and pursuit of impractical goals.	$50.00		The Quixotic World - Theatre House & Magikal Event Space	2824 Main St Dallas, TX 75226	(469) 879-7319	Theatres			4:00pm - 9:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Theater, Art, Perfomring Arts, Music, Culture, Magic	HJD					121
	458	https://dbdt.com/	https://i.ytimg.com/vi/40BcSA4tAZg/maxresdefault.jpg	For the Love of Dance	The mission of Dallas Black Dance Theatre is to create and produce contemporary modern dance at its highest level of artistic excellence.	$50.00		Dallas Black Dance Theatre	2700 Flora St  Dallas, TX 75201 	(214) 871-2387	Theatres			6:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Art, Dance, Performing Arts	HJD					137
	459	https://www.mydso.com/	https://irs0.4sqi.net/img/general/200x200/u9K6amSZz--kPf1bfy-gsoL_EDnzhDOfDtMK5VNsUok.jpg	Come Enjoy the Symphony	Adding to the mutli-cultural world that is Dallas, the Symphony makes for an elegant night for all.	$100.00		Symphony Center	2301 Flora St Dallas, TX 75201	(214) 692-0203	Theatres			1:00pm - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Music, Symphony	HJD					99
	460	https://theatre3dallas.com/	https://s3-media2.fl.yelpcdn.com/bphoto/o4bN8VKHQEi6B3y9CPsdsQ/o.jpg	Literature for the Stage	Theatre 3 strives to illuminate the ideas and emotions the author intends rather than imposing other ideas and emotions alien to the writer’s intent.	$50.00		Theatre 3	2800 Routh St Dallas, TX 75201	(214) 871-3300	Theatres			1:00pm - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Art, Culture, Music, Events, Performing Arts	HJD					149
	461	http://dallascomedyhouse.com/	https://s3-media2.fl.yelpcdn.com/bphoto/x8tabp3vZk2vt63M94E0LQ/o.jpg	Right to the Funny Bone	Dallas Comedy House is the premier training center and performance venue for comedy in Dallas! We have affordable, quality shows five nights a week. 	$20.00		Dallas Comedy Club	3025 Main St Dallas, TX 75226	(214) 741-4448	Theatres			7:00am - 10:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Theater, Art, Comedy, Go Out	HJD					149
	462	http://www.backdoorcomedy.com/index	http://www.backdoorcomedy.com/res/img/headerShows.jpg	Comedy for All	Enjoy live comedy acts that will have you laughing all night long.	$25.00		Backdoor Comedy	8250 N Central Expy Dallas, TX 75206	(214) 328-4444	Theatres			2:00pm - 11:30pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Art, Comedy, Go Out	HJD					66
	463	http://www.hyenascomedynightclub.com/	https://static1.squarespace.com/static/52deabb6e4b00bfdc05d1e32/t/54a59a3fe4b01e05d9a68a86/1420139094926/	Laugh Like a Hyena	Comedy Nightclub for those looking for a good laugh.	$12.00		Hyena's Comedy Nightclub	5321 E Mockingbird Ln Dallas, TX 75206	(214) 823-5233	Theatres			7:30pm - 10:30pm	Thu, Fri, Sat	Theater, Art, Comedy, Go Out	HJD					52
	464	http://www.improvaddison.com/	https://res.cloudinary.com/venuecenter/image/upload/v1429289432/d2citzr1mr0murpod1rb.jpg	Improv for All	Come spend your night watching hilarious improv in a friendly enviroment.	$25.00		Addison Improv Comedy Club	4980 Beltline Rd Ste 250 Dallas, TX 75254	(972) 404-8501	Theatres			12:00pm - 8:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Theater, Art, Comedy, Go Out	HJD					73
	465	http://www.comedysportzdallas.com/	https://media-cdn.tripadvisor.com/media/photo-s/0a/fb/ee/77/comedysportz-stage.jpg	Where Improv is a Sport	A ComedySportz® Match features two teams of Players competing for laughs and points, with a Referee keeping things moving and calling fouls. 	$15.00		Comedy Sportz	2301 Premier Dr Dallas, TX 75075	(214) 769-0645	Theatres			7:00pm - 9:30pm	Sat	Theater, Art, Comedy, Go Out	HJD					141
	466	http://thetexastheatre.com/	http://directory.dmagazine.com/media/directory/attractions/T_Theatre2.jpg	Where to See Everything	The theater is an art house cinema that doubles as a live music venue or a dance club, depending on the night.	$10.00		The Texas Theatre	231 W. Jefferson Blvd. Dallas, TX 75208	214-948-1546	Theatres			5:30pm - 12:00pm	Thu, Fri, Sat, Sun	Movies, Cinema, Go Out, Family Romantic	HJD					110
	467	https://www.angelikafilmcenter.com/dallas	http://www.lajollabluebook.com/blog/wp-content/uploads/2015/02/angelika-film-center-585x390.jpg	For the Love of Indie Films	Featuring Indie films for all ages	$10.00		Angelika Film Center & Cafe	5321 E. Mockingbird Ln. Dallas, TX 75206 	214-841-4713	Theatres			1:00pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic, Indie Films	HJD					34
	468	https://www.landmarktheatres.com/dallas/inwood-theatre	http://directory.dmagazine.com/media/directory/attractions/InwoodDirectoryReg.jpg	Wine and Dine, then Catch a Movie	As popular as the theater itself is the Lounge at the Inwood Theatre, a cool bar where the locals have been drinking martinis for years.	$10.00		Landmark Inwood Theatre	5458 W. Lovers Ln. Dallas, TX 75209	214-352-5085	Theatres			1:00pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic	HJD					136
	469	http://www.lookcinemas.com/look	https://www.giltcity.com/images/share/uploads/0000/0002/0123/201234237/orig.jpg	New Age of Cinema	You'll find power recliners, armchairs and sofas with ottomans. We feature state-of-the-art technology and a variety of quality concessions.	$15.00		Look Cinema	5409 Belt Line Rd. Dallas, TX 75254	972-991-5665	Theatres			1:00pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic	HJD					140
	470	http://www.hpvillage.com/store-listings/village-theatre/	https://static.urbandaddy.com/uploads/assets/image/articles/standard/ef2cbf1a847eca5a31499c2acf5fd11a.jpg	State-of-the-art Cinema	A movie theater playing all of the best movies that are released. 	$12.00		Highlan Park Village Theatre	32 Highland Park Village,  Dallas, TX  75205	214.443.6035	Theatres			1:00pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic	HJD					66
	471	https://drafthouse.com/dfw/theater/richardson	http://media.dfw.com/smedia/2016/02/06/15/36/mbSyR.St.117.jpeg	Movie and Drinks	The best film, food and drink all in one seat. Learn about Alamo Drafthouse Cinema from our history to how things work.	$20.00		Alamo Drafthouse Cinema	100 S Central Expy,  Richardson, TX  75080	972.534.2120	Theatres			10:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic, Cocktails	HJD					119
	472	https://studiomoviegrill.com/QuickTickets/Arizona/Scottsdale/2016/12/28	http://www.fwtx.com/sites/default/files/blogs/socialshare/studiomoviegrill.jpg	Dinner and a Movie all in One	SMG is known nationwide as the leader of the in-theater dining experience.	$25.00		Studio Movie Grill	10110 Technology Blvd E Dallas, TX 75220	(214) 353-0877	Theatres			11:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic, Cocktails, Food	HJD					74
	473	https://www.cinemark.com/north-texas/cinemark-legacy-and-xd	http://bloximages.chicago2.vip.townnews.com/newarkpostonline.com/content/tncms/assets/v3/editorial/8/42/8424924a-793f-55b2-b5ee-6de0d88d7ef8/546d12e19a358.image.jpg?resize=300,200	Ultimate Viewing Experience	Cinemark is known for their well renowed theaters and excellent service.	$20.00		Cinmark 17	11819 Webb Chapel, Dallas TX 75234 	972-247-8172	Theatres			10:00am- 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic, Cocktails, Food	HJD					72
	474	https://www.amctheatres.com/movie-theatres/dallas-ft-worth/amc-northpark-15	https://irs0.4sqi.net/img/general/width960/69398_jERAD16vd7zq37Q6_0_jsVPAQMcfr1yCttA6q1tjEzw.jpg	Showing Movies in Style	The world’s premiere entertainment companies, you will see one consistent thread: Innovation.	$15.00		AMC Northpark 15	8687 N Central Exy, Suite 3000 Dallas, TX 75225 	(214) 265-7138	Theatres			10:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Movies, Cinema, Go Out, Family Romantic, Cocktails, Food	HJD					93
	475	http://www.dallasparks.org/facilities/facility/details/Reverchon-Park-635	http://img2.10bestmedia.com/Images/Photos/208055/p-72003-168472186525428-7678714-n_54_990x660_201406020210.jpg	For All Outdoor Sports	Baseball fields, tennis courts, and outdoor basketball court, a sand volleyball court, and a playground that even the littlest guests can enjoy.	Free		Reverchon Park	Maple Ave and Turtle Creek Blvd Dallas, Tex 75202	(214) 670-7721	Parks			12:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Park, Sports, Tennis, Baseball, Basketball, Active, Volleyball	HJD					144
	476	http://www.adventurelanding.com/parks/dallas/	https://s3-media2.fl.yelpcdn.com/bphoto/fqjJoKDoWQ-eDybtvMBuDw/o.jpg	Adventure is Waiting	When looking for fun things to do or a place to host your next group outing or birthday party, choose Adventure Landing.	$20.00		Adventure Landing	17717 Coit Rd Dallas, TX 75252	(972) 248-4966	Other			10:00am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Mini Golf, Arcade, Go Karts, Laser Tag, Batting Cages	HJD					120
	477	http://golfcenteratthehighlands.com/	https://s3-media1.fl.yelpcdn.com/bphoto/8hNsbUe2reo9MMN4RPZ1uA/ls.jpg	Golf in Peace	Welcome to The Golf Center at The Highlands where Golf, Fitness, and Technology Meet!	$30.00		Golf Center at the Highlands	2538 Golden Bear Dr Carrollton, TX 75006	(972) 733-4111	Other			9:00am - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Golf, Food, 	HJD					85
	478	http://www.bahamabeachdallas.com/	http://img1.10bestmedia.com/Images/Photos/329766/p-10best-waterparks-bahama-beach-facebook-movies_54_990x660.jpg	Bring the Bahamas to Dallas	This tropical-themed wet zone packs in the fun with water balloon launchers, a lazy river and slides galore.	$13.00		Bahama Beach Family Waterpark	1895 Campfire Circle Dallas, TX 75232 	214-671-0820	Other			12:00pm - 6:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					108
	479	http://www.cityofallen.org/1070/Don-Rodenbaugh-Natatorium	http://img2.10bestmedia.com/Images/Photos/329716/p-10best-waterparks-natatorium_54_990x660.jpg	No Need to Wait For Summer	This indoor aquatic center offers plenty of splashing fun all year long.	$20.00		Don Rodenbaugh Natatorium	110 East Rivercrest Blvd Allen, TX 75002	214-509-4770	Other			1:00pm - 6:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					72
	480	http://www.kingwaterpark.com/index.html	http://img2.10bestmedia.com/Images/Photos/329718/p-10best-waterparks-king-sauna_54_990x660.jpg	Waterpark for Adults and Kids	With a veritable smorgasbord of feel good treatments, guests can enjoy a massive indoor water park.	$30.00		King Spa & Waterpark	2154 Royal Lane Dallas, TX 75229	214-420-9070	Other			11:00am - 8:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Spa, Family, Go Out	HJD					99
	481	http://www.cityofcarrollton.com/departments/departments-g-p/parks-recreation/facilities/facility-rentals/outdoor-facilities-pools/rosemeade-rainforest	http://img2.10bestmedia.com/Images/Photos/329711/p-10best-waterparks-rosemeade-facebook_54_990x660.jpg	Tropical Oasis	Everything from a 200-foot long lazy river to a zero-depth pool with water cannons, bubblers, spray bars and a jumble of slides	$25.00		Rosemeade Rainforest Aquatic Center	1334 Rosemeade Parkway Carrollton, TX 75007	972-466-9833	Other			11:00am - 8:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					127
	482	http://www3.hilton.com/en/hotels/texas/hilton-anatole-DFWANHH/about/pool-complex.html	http://img2.10bestmedia.com/Images/Photos/333740/p-10best-waterparks-anatole_54_990x660.jpg	Crystal Clear Fun	Dallas' Hilton Anatole is giving guests more reasons to take the plunge this summer with the debut of Jade Waters, a spectacular 4-acre watery oasis.	$30.00		Jade Waters at the Anatole	Hilton Anatole Dallas, TX 75207	214-748-1200	Other			9:00am - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					149
	483	http://www.burgerslake.com/	http://img1.10bestmedia.com/Images/Photos/329730/p-10best-waterparks-burgers-yelp-Cara-H_54_990x660.jpg	Day at the Lake	Forget the man-made stuff--the best water parks are the ones created by nature itself.	$15.00		Burger's Lake	1200 Meandering Road Fort Worth, TX 76127	817-737-3414	Other			9:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Lake, Family, Go Out	HJD					86
	484	https://www.greatwolf.com/grapevine	http://img1.10bestmedia.com/Images/Photos/329727/p-10best-waterparks-great-wolf-facebook_54_990x660.jpg	Indoor Waterpark	No matter what the weather is like outside, it's always a balmy 84 degrees inside this 80,000-square-foot tropical paradise.	$30.00		Great Wold Lodge	100 Great Wolf Drive Grapevine, TX 76051	817-488-6510	Other			9:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Indoor, Go Out, Family	HJD					124
	485	http://www.hfalls.com/	http://img2.10bestmedia.com/Images/Photos/329726/p-10best-waterparks-hawaiin-falls_54_990x660.jpg	Hawaii in Dallas	From ree-falling from a 60-foot-high body slide, floating down a lazy river, geysers and a giant dump bucket, we provide many opportunities to get wet	$30.00		Hawaiian Falls Waterpark	4550 N Garland Ave Garland, TX 75040	927-675-8888	Other			11:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					150
	486	https://www.nrh2o.com/	http://img1.10bestmedia.com/Images/Photos/329715/p-10best-waterparks-nrh20-facebook_54_990x660.jpg	No Your Average Swimming Pool	A water-filled wonder in every sense of the word--and it has consistently ranked among the top water parks in the nation.	$25.00		NRH2O Family Water Park	9001 Boulevard 26 North Richland Hills, TX 76180	817-427-6500	Other			11:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					121
	487	https://www.sixflags.com/hurricaneharbortexas	http://img2.10bestmedia.com/Images/Photos/329723/p-10best-waterparks-hurricane-harbor-facebook_54_990x660.jpg	Behemoth Water Wonderland	You'll find 47-acres filled with a million-gallon wave pool and a lazy river to over a dozen different water-slides and jaw-dropping rides. 	$30.00		Six Flags Hurrican Harbor	1800 East Lamar Blvd Arlington, TX 76006	817-265-3356	Other			10:30am - 6:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Waterpark, Family, Go Out, 	HJD					140
	488	http://www.dallaszoo.com/	http://www.focusegd.com/wp-content/uploads/2012/07/dallas_zoo_001-132996.jpg	Wildlife in Dallas	On a gorgeous day, there are few better places to bring curious kiddos than the Dallas Zoo, home to approximately 8,000 captivating creatures.	$12.00		Dallas Zoo	650 RL Thornton Frwy Dallas, TX 75203	214-670-6826	Other			9:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreaction, Zoo, Animals, Family, Go Out, Adventure	HJD					142
	489	http://www.gojump.com/	https://i.ytimg.com/vi/iwgP6D_ynrA/maxresdefault.jpg	Experience Zero Gravity	A zero-to-70 launch, a 100-foot-plus free-fall drop and soaring through the air at 60 mph and more to get your family's blood pumping.	$40.00		Zero Gravity Thrill Amusement Park	11131 Malibu Dr. Dallas, TX 75229	972-484-8359	Other			12:00pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Amusement Park, Family, Go Out, 	HJD					134
	490	http://www.riverranch-texashorsepark.com/	http://img1.10bestmedia.com/Images/Photos/329622/p-10best-kidfriendly-riverranch2_54_990x660.jpg	Find Your Inner Cowboy	Tap into their inner cowboy need not travel to the countryside when they can hit the trails at River Ranch, a 600-acre equestrian facility.	$100.00		River Ranch at Texas Horse Park	811 Pemberton Hill Rd. Dallas, TX 75217 	469-804-2660	Other			12:30pm - 6:30pm	Mon, Wed, Thu, Fri, Sat, Sun	Recreation, Nature, Horses, Animals, Family, Go Out, Adventure	HJD					139
	491	http://www.trinitytreetops.com/index.html	http://img1.10bestmedia.com/Images/Photos/329619/p-10best-kidfriendly-trinityforest2_54_990x660.jpg	Adventure Up in the Trees	A seven acre combination obstacle course and zip line park where families can soar, swing, scramble and climb to their heart's content. 	$50.00		Trinity Forest Adventure Park	1820 Dowdy Ferry Rd. Dallas, TX 75217	214-391-1000	Other			10:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Adventure, Nature, Outdoor, Family, Go Out, Explore	HJD					136
	492	http://dallasfarmersmarket.org/	http://img2.10bestmedia.com/Images/Photos/328446/p-10best-downtownattractions-dallas-farmers-market_54_990x660.JPG	Fun at the Market	The Dallas Farmers Market is widely recognized as one of largest markets in the state.	$50.00		Dallas Farmers Market	1010 S. Pearl Expressway Dallas, TX 75201	214-664-9110	Other			10:00am - 5:00pm	Fri, Sat, Sun	Family, Go Out, Market	HJD					86
	493	http://www.dwazoo.com/	https://s-media-cache-ak0.pinimg.com/originals/46/58/50/465850bbc4541b7fb2119bd4ed7e1148.jpg	Dallas Under the Sea	Inside a massive refurbished warehouse this privately-owned aquatic wonderland is home to countless varieties of marine life from all over the world.	$20.00		Dallas World Aquarium	1801 N Griffin St Dallas, TX 75202-1503 	214-720-2224	Other			10:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Family, Aquarium, Nature, Animals, Go Out, Education	HJD					149
	494	http://www.tangleridge.com/	http://cdn.gdol.com/app/courses/image/preview/39139.jpg	Well Crafted Golf	Most of these fairways have liberal landing areas, however severely off-line shots can find the treacherous woodlands lining most of these holes. 	$35.00		Tangle Ridge Golf Club	818 Tangle Ridge Dr Grand Prairie, TX 75052	972-299-6837	Other			7:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreaction, Golf, Sport, Views	HJD					146
	495	https://www.golfnow.com/courses/1477477-the-golf-club-at-castle-hills-details	https://x8t5x9a4.ssl.hwcdn.net/app/bvp/image/hdm/1477477.jpg	Golf Like a Pro	Surprisingly enough, this tough course is noteworthy for its hilly terrain, an oddity in relatively flat Dallas. 	$50.00		Caste Hills Golf Club	699 Lady of the Lake Blvd Lewisville, TX 75056 	972-899-7400	Other			7:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreaction, Golf, Sport, Views	HJD					113
	496	https://www.golfnow.com/tee-times/facility/1391-tour-18-dallas-golf-course/search?gclid=CJvyzJ2KmNECFY2KfgodwqcB5g	http://img1.10bestmedia.com/Images/Photos/100223/p-tour-18-dallas-the-clash-2540-tour-18-2011-009_54_990x660_201404212038.jpg	Like Your're on Tour	This tough course pays homage to the greats: an island hole at number nine à la Sawgrass, and even a replica of number one at Cherry Hills.	$55.00		Tour 18 Dallas	8718 Amen Corner Flower Mound, TX 75022	817-430-2000	Other			7:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreaction, Golf, Sport, Views	HJD					139
	497	http://www.cowboysgolfclub.com/	http://img1.10bestmedia.com/Images/Photos/71089/p-cowboys-golf-club-clubhouse_54_990x660_201406011305.jpg	Beautiful and Expertly Made	This beautiful course, located northwest of Dallas, offers tree-lined fairways that give you numerous opportunities to show off shot accuracy.	$100.00		Cowboys Golf Club	1600 Fairway Dr Grapevine, TX 76051	817-481-7277	Other			6:00am - 8:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreaction, Golf, Sport, Views	HJD					142
	498	http://www.tenisonpark.com/	http://img2.10bestmedia.com/Images/Photos/99018/p-the-tenison-park_54_990x660_201404211947.jpg	Historic Course	This historic links-style course, which dates back to the WW II era, is still the prize of Tenison Park.	$25.00		The Tension Park	3501 Samuel Blvd Dallas, TX 75223 	214-670-1402	Other			7:00am - 6:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreaction, Golf, Sport, Views	HJD					104
	499	http://dallaskartingcomplex.com/	https://www.rfactorcentral.com/screenshots/lge/6324-Dallas_Karting_Complex_708E0CF16D.jpg	Top Speed Go Karts	The idea is not only to offer residents with a fun recreational sport but also offer devoted fans an avenue for actually competing in North Texas. 	$25.00		Dallas Karting Complex	 5025 FM1565, Caddo Mills, TX 75135	(903) 527-5278	Other			11:00am - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Go Kart, Family, Go Out	HJD					147
	500	http://www.speedzone.com/dallas	https://i.ytimg.com/vi/sJOQqs8H2hg/maxresdefault.jpg	Feel the Need For Speed	We have a complete range of services to meet the needs of any type of group and any age range	$25.00		Speed Zone	11130 Malibu Drive Dallas, TX 75229	(972) 247-7223	Other			10:00am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Go Kart, Family, Go Out, Racing	HJD					93
	501	https://www.k1speed.com/arlington-location.html		Speed and Thrill	If you want to experience the thrill and excitement of indoor go-kart racing, K1 Speed Dallas is for you. 	$20.00		K1 Speed	677 W Campbell Rd #A Richardson, TX 75080	(855) 517-7333	Other			10:00am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Recreation, Go Kart, Family, Go Out, Racing	HJD					106
	502	https://dallas.regency.hyatt.com/en/hotel/home.html	http://img2.10bestmedia.com/Images/Photos/302588/10518596-10153119614802656-8263270204410214698-o_54_990x660.jpg	Hotel that Meets Your Needs	We care for people so they can be their best.	$300.00		Hyatt Regency Dallas	300 Reunion Blvd Dallas, TX 75207	214 651 1234	Hotels			12:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Hotel, Resort, Quiet, Family, Fancy, Romantic	HJD					45
	503	https://www.ihg.com/candlewood/hotels/us/en/dallas/dalsf/hoteldetail	http://img2.10bestmedia.com/Images/Photos/291206/DALSF-1198207199-7960051518-S_54_990x660.jpg	Nice Quiet place to Escape	This budget hotel features free onsite laundry facilities, in-suite kitchens, an onsite fitness center, and swimming pool. 	$200.00		Candlewood Suites 	7930 North Stemmons Freeway Dallas, TX 75247 	214-6313333	Hotels			12:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Hotel, Resort, Quiet, Family, Fancy, Romantic	HJD					123
	504	http://www.aloftdallasdowntown.com/	http://hotspots360.com/wp-content/uploads/2014/11/aloft-dallas-downtown.jpg.800x800_q85.jpg	New Age Hotel	Our Dallas hotel is located in a historic building, featuring original buff brick, large windows, and high ceilings.	$300.00		Aloft Dallas Downtown	1033 Young Street, Dallas, TX, 75202	214-761-0000	Hotels			12:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Hotel, Resort, Quiet, Family, Fancy, Romantic	HJD					116
	505	http://www.ticketmaster.com/resale/0C005152AC2741E8?artistid=847119&majorcatid=10004&minorcatid=7	http://www.hok.com/uploads/2014/12/18/smu-moody-col01.jpg	For the Love of the Game	SMU Mustangs Mens Basketball vs. Tulsa Hurricanes Mens Basketball	$20.00		Moody Colisuem 	6024 Airline RD, Dallas, TX 75275	214-768-2106	Sports		Event	7:00pm - 10:00pm	Thu, March 2nd	Sports, Basketball, College, Family, Go Out, Event	HJD					65
	506	http://concerts.livenation.com/event/0C0051761B85CA8C?crosssite=TM_US:734466:99029?crosssite=TM_US:734466:99029	http://specialevents.livenation.com/uploads/assets/venues/slideshows/9/2.jpg	Blues for the soul	Rick Astley	$40.00		House of Blues	2200 N Lamar St, Dallas, TX 75202	(214) 978 - BLUE	Concerts			7:00 PM	2- 1-17	Concert, Music, Blues, Event, Family, Go Out	HJD					11
	507	http://www.ticketmaster.com/dallas-mavericks-vs-philadelphia-76ers-dallas-texas-02-01-2017/event/0C00510FFAD060A1?artistid=805932&majorcatid=10004&minorcatid=7	http://www.dallasvip.net/music-venues/images/american-airlines/american-airlines-center-seating.jpg	Lets Go Mavericks	Dallas Mavericks vs. Philadelphia 76ers	$40.00		American Airlines Center	2500 Victory Avenue, Dallas, TX 75201	1 (800) 653-8000	Sports			7:30 PM	2- 1 - 17	Sports, Basketball, NBA, Family, Go Out, Event, Mavericks	HJD					39
	508	http://www.ticketmaster.com/gabriel-iglesias-fluffymania-dallas-texas-02-01-2017/event/0C005172121E6B1A?artistid=853206&majorcatid=10002&minorcatid=51	https://images.trvl-media.com/media/content/shared/images/travelguides/destination/178253/Majestic-Theater-24081.jpg	For the Comedy Lovers	Gabriel Iglesias: Fluffymania	$60.00		Majestic Theatre Dallas	1925 Elm Street, Dallas, TX 75201	1 (800) 653-8000	Concerts			8:00 PM	2 -1 -17	Concert, Comedy, Gabriel Iglesias, Family, Go Out	HJD					29
	509	http://www.ticketmaster.com/resale/0C005152AA3B40CF?artistid=847119&majorcatid=10004&minorcatid=7	http://www.hok.com/uploads/2014/12/18/smu-moody-col01.jpg	Ball is Life	SMU Mustangs Mens Basketball vs. East Carolina Pirates Mens Basketball	$20.00		Moody Colisuem 	6024 Airline RD, Dallas, TX 75275	1 (800) 653-8000	Sports			8:30 PM	2 -1 -17	Sports, Basketball, SMU, Family, Event, Go  Out	HJD					70
	510	http://www.ticketmaster.com/dallas-stars-vs-winnipeg-jets-dallas-texas-02-02-2017/event/0C0050DBB8A733B8?artistid=805933&majorcatid=10004&minorcatid=9	http://www.dallasvip.net/music-venues/images/american-airlines/american-airlines-center-seating.jpg	Watch the Stars Play	Dallas Stars vs. Winnipeg Jets	$25.00		American Airlines Center	2500 Victory Avenue, Dallas, TX 75201	1 (800) 653-8000	Sports			7:30 PM	2-1 -17	Sports, Basketball, Family, Event, Go Out	HJD					30
